name,category,date,value
Sarlahi,Sarlahi,2080-01-01,228
Parbat,Parbat,2080-01-01,129
Jhapa,Jhapa,2080-01-01,312
Sunsari,Sunsari,2080-01-01,219
Kaski,Kaski,2080-01-01,337
Lamjung,Lamjung,2080-01-01,107
Kaski,Kaski,2080-01-01,338
Chitawan,Chitawan,2080-01-01,381
Baglung,Baglung,2080-01-01,110
Dhading,Dhading,2080-01-01,151
Mahottari,Mahottari,2080-01-01,278
Gorkha,Gorkha,2080-01-01,171
Kavrepalanchok,Kavrepalanchok,2080-01-01,139
Kavrepalanchok,Kavrepalanchok,2080-01-01,140
Okhaldhunga,Okhaldhunga,2080-01-01,54
Kailali,Kailali,2080-01-01,167
Lalitpur,Lalitpur,2080-01-01,351
Kathmandu,Kathmandu,2080-01-01,951
Kailali,Kailali,2080-01-01,168
Kathmandu,Kathmandu,2080-01-01,952
Jhapa,Jhapa,2080-01-01,313
Parbat,Parbat,2080-01-01,130
Chitawan,Chitawan,2080-01-01,382
Chitawan,Chitawan,2080-01-01,383
Nawalparasi Wes,Nawalparasi Wes,2080-01-01,6
Nawalparasi Wes,Nawalparasi Wes,2080-01-01,7
Banke,Banke,2080-01-01,72
Rasuwa,Rasuwa,2080-01-01,21
Syangja,Syangja,2080-01-01,187
Kanchanpur,Kanchanpur,2080-01-01,160
Syangja,Syangja,2080-01-01,188
Chitawan,Chitawan,2080-01-01,384
Sarlahi,Sarlahi,2080-01-01,229
Jumla,Jumla,2080-01-01,27
Saptari,Saptari,2080-01-01,264
Saptari,Saptari,2080-01-01,265
Dadeldhura,Dadeldhura,2080-01-01,38
Kathmandu,Kathmandu,2080-01-01,953
Baglung,Baglung,2080-01-01,111
Bhaktapur,Bhaktapur,2080-01-01,272
Sunsari,Sunsari,2080-01-01,220
Mahottari,Mahottari,2080-01-01,279
Morang,Morang,2080-01-01,286
Syangja,Syangja,2080-01-01,189
Rupandehi,Rupandehi,2080-01-01,320
Gulmi,Gulmi,2080-01-01,178
Panchthar,Panchthar,2080-01-01,27
Sarlahi,Sarlahi,2080-01-01,230
Sunsari,Sunsari,2080-01-01,221
Rautahat,Rautahat,2080-01-01,165
Kanchanpur,Kanchanpur,2080-01-01,161
Arghakhanchi,Arghakhanchi,2080-01-01,145
Sarlahi,Sarlahi,2080-01-01,231
Gulmi,Gulmi,2080-01-01,179
Kailali,Kailali,2080-01-01,169
Panchthar,Panchthar,2080-01-01,28
Siraha,Siraha,2080-01-01,219
Dhanusha,Dhanusha,2080-01-01,325
Kaski,Kaski,2080-01-01,339
Dhanusha,Dhanusha,2080-01-01,326
Panchthar,Panchthar,2080-01-01,29
Siraha,Siraha,2080-01-01,220
Lalitpur,Lalitpur,2080-01-01,352
Dang,Dang,2080-01-01,177
Mahottari,Mahottari,2080-01-01,280
Kathmandu,Kathmandu,2080-01-01,954
Kathmandu,Kathmandu,2080-01-01,955
Lamjung,Lamjung,2080-01-01,108
Kathmandu,Kathmandu,2080-01-01,956
Rautahat,Rautahat,2080-01-01,166
Nuwakot,Nuwakot,2080-01-01,125
Doti,Doti,2080-01-01,22
Bhojpur,Bhojpur,2080-01-01,41
Syangja,Syangja,2080-01-01,190
Syangja,Syangja,2080-01-01,191
Lalitpur,Lalitpur,2080-01-01,353
Siraha,Siraha,2080-01-01,221
Kathmandu,Kathmandu,2080-01-01,957
Tanahun,Tanahun,2080-01-01,164
Tanahun,Tanahun,2080-01-01,165
Sarlahi,Sarlahi,2080-01-01,232
Siraha,Siraha,2080-01-01,222
Kathmandu,Kathmandu,2080-01-01,958
Rukum West,Rukum West,2080-01-01,3
Dang,Dang,2080-01-01,178
Kailali,Kailali,2080-01-01,170
Unknown,Unknown,2080-01-01,13
Saptari,Saptari,2080-01-01,266
Gulmi,Gulmi,2080-01-01,180
Dailekh,Dailekh,2080-01-01,26
Kathmandu,Kathmandu,2080-01-01,959
Dhanusha,Dhanusha,2080-01-01,327
Dhanusha,Dhanusha,2080-01-01,328
Bhojpur,Bhojpur,2080-01-01,42
Palpa,Palpa,2080-01-01,121
Arghakhanchi,Arghakhanchi,2080-01-01,146
Kathmandu,Kathmandu,2080-01-01,960
Palpa,Palpa,2080-01-01,122
Tanahun,Tanahun,2080-01-01,166
Kaski,Kaski,2080-01-01,340
Sunsari,Sunsari,2080-01-01,222
Kaski,Kaski,2080-01-01,341
Bara,Bara,2080-01-01,173
Kathmandu,Kathmandu,2080-01-01,961
Kathmandu,Kathmandu,2080-01-01,962
Chitawan,Chitawan,2080-01-01,385
Chitawan,Chitawan,2080-01-01,386
Udayapur,Udayapur,2080-01-01,49
Lalitpur,Lalitpur,2080-01-01,354
Mahottari,Mahottari,2080-01-01,281
Lalitpur,Lalitpur,2080-01-01,355
Tanahun,Tanahun,2080-01-01,167
Kaski,Kaski,2080-01-01,342
Dhanusha,Dhanusha,2080-01-01,329
Sindhupalchok,Sindhupalchok,2080-01-01,112
Mugu,Mugu,2080-01-01,8
Chitawan,Chitawan,2080-01-01,387
Chitawan,Chitawan,2080-01-01,388
Sunsari,Sunsari,2080-01-01,223
Kanchanpur,Kanchanpur,2080-01-01,162
Bhaktapur,Bhaktapur,2080-01-01,273
Lalitpur,Lalitpur,2080-01-01,356
Tanahun,Tanahun,2080-01-01,168
Lalitpur,Lalitpur,2080-01-01,357
Parsa,Parsa,2080-01-01,102
Dhading,Dhading,2080-01-01,152
Dhanusha,Dhanusha,2080-01-01,330
Lalitpur,Lalitpur,2080-01-01,358
Unknown,Unknown,2080-01-01,14
Dhanusha,Dhanusha,2080-01-01,331
Palpa,Palpa,2080-01-01,123
Rupandehi,Rupandehi,2080-01-01,321
Terhathum,Terhathum,2080-01-01,32
Saptari,Saptari,2080-01-01,267
Jumla,Jumla,2080-01-01,28
Lalitpur,Lalitpur,2080-01-01,359
Lalitpur,Lalitpur,2080-01-01,360
Lalitpur,Lalitpur,2080-01-01,361
Ramechhap,Ramechhap,2080-01-01,87
Dhanusha,Dhanusha,2080-01-01,332
Kathmandu,Kathmandu,2080-01-01,963
Kanchanpur,Kanchanpur,2080-01-01,163
Morang,Morang,2080-01-01,287
Lamjung,Lamjung,2080-01-01,109
Syangja,Syangja,2080-01-01,192
Siraha,Siraha,2080-01-01,223
Sarlahi,Sarlahi,2080-01-01,233
Baitadi,Baitadi,2080-01-01,48
Kathmandu,Kathmandu,2080-01-01,964
Surkhet,Surkhet,2080-01-01,39
Banke,Banke,2080-01-01,73
Tanahun,Tanahun,2080-01-01,169
Sunsari,Sunsari,2080-01-01,224
Kalikot,Kalikot,2080-01-01,23
Kathmandu,Kathmandu,2080-01-01,965
Lamjung,Lamjung,2080-01-01,110
Udayapur,Udayapur,2080-01-01,50
Makwanpur,Makwanpur,2080-01-01,136
Mahottari,Mahottari,2080-01-01,282
Sindhuli,Sindhuli,2080-01-01,66
Banke,Banke,2080-01-01,74
Sankhuwasabha,Sankhuwasabha,2080-01-01,34
Rautahat,Rautahat,2080-01-01,167
Palpa,Palpa,2080-01-01,124
Morang,Morang,2080-01-01,288
Okhaldhunga,Okhaldhunga,2080-01-01,55
Kaski,Kaski,2080-01-01,343
Dolakha,Dolakha,2080-01-01,92
Jajarkot,Jajarkot,2080-01-01,15
Nawalparasi Wes,Nawalparasi Wes,2080-01-01,8
Palpa,Palpa,2080-01-01,125
Banke,Banke,2080-01-01,75
Rautahat,Rautahat,2080-01-01,168
Banke,Banke,2080-01-01,76
Kathmandu,Kathmandu,2080-01-01,966
Jumla,Jumla,2080-01-01,29
Bhaktapur,Bhaktapur,2080-01-01,274
Jhapa,Jhapa,2080-01-01,314
Rupandehi,Rupandehi,2080-01-01,322
Bhaktapur,Bhaktapur,2080-01-01,275
Sarlahi,Sarlahi,2080-01-01,234
Sarlahi,Sarlahi,2080-01-01,235
Syangja,Syangja,2080-01-01,193
Sindhupalchok,Sindhupalchok,2080-01-01,113
Sunsari,Sunsari,2080-01-01,225
Sarlahi,Sarlahi,2080-01-01,236
Siraha,Siraha,2080-01-01,224
Dang,Dang,2080-01-01,179
Chitawan,Chitawan,2080-01-01,389
Saptari,Saptari,2080-01-01,268
Chitawan,Chitawan,2080-01-01,390
Gorkha,Gorkha,2080-01-01,172
Sunsari,Sunsari,2080-01-01,226
Rautahat,Rautahat,2080-01-01,169
Bhaktapur,Bhaktapur,2080-01-01,276
Sunsari,Sunsari,2080-01-01,227
Mahottari,Mahottari,2080-01-01,283
Surkhet,Surkhet,2080-01-01,40
Parbat,Parbat,2080-01-01,131
Darchula,Darchula,2080-01-01,38
Dhanusha,Dhanusha,2080-01-01,333
Kathmandu,Kathmandu,2080-01-01,967
Darchula,Darchula,2080-01-01,39
Jhapa,Jhapa,2080-01-01,315
Lamjung,Lamjung,2080-01-01,111
Sarlahi,Sarlahi,2080-01-01,237
Kailali,Kailali,2080-01-01,171
Mahottari,Mahottari,2080-01-01,284
Mahottari,Mahottari,2080-01-01,285
Mahottari,Mahottari,2080-01-01,286
Rautahat,Rautahat,2080-01-01,170
Gulmi,Gulmi,2080-01-01,181
Gulmi,Gulmi,2080-01-01,182
Siraha,Siraha,2080-01-01,225
Kathmandu,Kathmandu,2080-01-01,968
Kailali,Kailali,2080-01-01,172
Kaski,Kaski,2080-01-01,344
Siraha,Siraha,2080-01-01,226
Syangja,Syangja,2080-01-01,194
Lalitpur,Lalitpur,2080-01-01,362
Bajura,Bajura,2080-01-01,9
Dhanusha,Dhanusha,2080-01-01,334
Kaski,Kaski,2080-01-01,345
Nawalparasi East,Nawalparasi East,2080-01-01,40
Sarlahi,Sarlahi,2080-01-01,238
Kathmandu,Kathmandu,2080-01-01,969
Kathmandu,Kathmandu,2080-01-01,970
Kavrepalanchok,Kavrepalanchok,2080-01-01,141
Kailali,Kailali,2080-01-01,173
Kailali,Kailali,2080-01-01,174
Achham,Achham,2080-01-01,46
Gorkha,Gorkha,2080-01-01,173
Rautahat,Rautahat,2080-01-01,171
Surkhet,Surkhet,2080-01-01,41
Kathmandu,Kathmandu,2080-01-01,971
Pyuthan,Pyuthan,2080-01-01,57
Nuwakot,Nuwakot,2080-01-01,126
Nuwakot,Nuwakot,2080-01-01,127
Arghakhanchi,Arghakhanchi,2080-01-01,147
Kathmandu,Kathmandu,2080-01-01,972
Kathmandu,Kathmandu,2080-01-01,973
Kapilbastu,Kapilbastu,2080-01-01,78
Sarlahi,Sarlahi,2080-01-01,239
Banke,Banke,2080-01-01,77
Saptari,Saptari,2080-01-01,269
Bara,Bara,2080-01-01,174
Bara,Bara,2080-01-01,175
Rautahat,Rautahat,2080-01-01,172
Rupandehi,Rupandehi,2080-01-01,323
Kathmandu,Kathmandu,2080-01-01,974
Jhapa,Jhapa,2080-01-01,316
Bajura,Bajura,2080-01-01,10
Dhanusha,Dhanusha,2080-01-01,335
Parbat,Parbat,2080-01-01,132
Kaski,Kaski,2080-01-01,346
Kavrepalanchok,Kavrepalanchok,2080-01-01,142
Mahottari,Mahottari,2080-01-01,287
Mahottari,Mahottari,2080-01-01,288
Bhaktapur,Bhaktapur,2080-01-01,277
Palpa,Palpa,2080-01-01,126
Kaski,Kaski,2080-01-01,347
Mahottari,Mahottari,2080-01-01,289
Banke,Banke,2080-01-01,78
Nawalparasi Wes,Nawalparasi Wes,2080-01-01,9
Siraha,Siraha,2080-01-01,227
Rautahat,Rautahat,2080-01-01,173
Ramechhap,Ramechhap,2080-01-01,88
Sindhuli,Sindhuli,2080-01-01,67
Surkhet,Surkhet,2080-01-01,42
Bhaktapur,Bhaktapur,2080-01-01,278
Nawalparasi East,Nawalparasi East,2080-01-01,41
Kaski,Kaski,2080-01-01,348
Kathmandu,Kathmandu,2080-01-01,975
Kaski,Kaski,2080-01-01,349
Baglung,Baglung,2080-01-01,112
Morang,Morang,2080-01-01,289
Humla,Humla,2080-01-01,12
Sunsari,Sunsari,2080-01-01,228
Kathmandu,Kathmandu,2080-01-01,976
Makwanpur,Makwanpur,2080-01-01,137
Rautahat,Rautahat,2080-01-01,174
Saptari,Saptari,2080-01-01,270
Dhanusha,Dhanusha,2080-01-01,336
Morang,Morang,2080-01-01,290
Pyuthan,Pyuthan,2080-01-01,58
Dhanusha,Dhanusha,2080-01-01,337
Morang,Morang,2080-01-01,291
Baglung,Baglung,2080-01-01,113
Dhading,Dhading,2080-01-01,153
Kathmandu,Kathmandu,2080-01-01,977
Pyuthan,Pyuthan,2080-01-01,59
Saptari,Saptari,2080-01-01,271
Mahottari,Mahottari,2080-01-01,290
Saptari,Saptari,2080-01-01,272
Kathmandu,Kathmandu,2080-01-01,978
Syangja,Syangja,2080-01-01,195
Sarlahi,Sarlahi,2080-01-01,240
Kaski,Kaski,2080-01-01,350
Lalitpur,Lalitpur,2080-01-01,363
Bhaktapur,Bhaktapur,2080-01-01,279
Lalitpur,Lalitpur,2080-01-01,364
Jhapa,Jhapa,2080-01-01,317
Mahottari,Mahottari,2080-01-01,291
Sunsari,Sunsari,2080-01-01,229
Ilam,Ilam,2080-01-01,62
Gulmi,Gulmi,2080-01-01,183
Kavrepalanchok,Kavrepalanchok,2080-01-01,143
Lamjung,Lamjung,2080-01-01,112
Gulmi,Gulmi,2080-01-01,184
Rupandehi,Rupandehi,2080-01-01,324
Kathmandu,Kathmandu,2080-01-01,979
Sarlahi,Sarlahi,2080-01-01,241
Parbat,Parbat,2080-01-01,133
Saptari,Saptari,2080-01-01,273
Mahottari,Mahottari,2080-01-01,292
Kaski,Kaski,2080-01-01,351
Kathmandu,Kathmandu,2080-01-01,980
Kathmandu,Kathmandu,2080-01-01,981
Lalitpur,Lalitpur,2080-01-01,365
Bhojpur,Bhojpur,2080-01-01,43
Kaski,Kaski,2080-01-01,352
Gorkha,Gorkha,2080-01-01,174
Sarlahi,Sarlahi,2080-01-01,242
Kathmandu,Kathmandu,2080-01-01,982
Saptari,Saptari,2080-01-01,274
Gulmi,Gulmi,2080-01-01,185
Kathmandu,Kathmandu,2080-01-01,983
Siraha,Siraha,2080-01-01,228
Kanchanpur,Kanchanpur,2080-01-01,164
Parbat,Parbat,2080-01-01,134
Nawalparasi East,Nawalparasi East,2080-01-01,42
Bhaktapur,Bhaktapur,2080-01-01,280
Rupandehi,Rupandehi,2080-01-01,325
Rautahat,Rautahat,2080-01-01,175
Gorkha,Gorkha,2080-01-01,175
Kavrepalanchok,Kavrepalanchok,2080-01-01,144
Bhaktapur,Bhaktapur,2080-01-01,281
Ilam,Ilam,2080-01-01,63
Bara,Bara,2080-01-01,176
Kathmandu,Kathmandu,2080-01-01,984
Palpa,Palpa,2080-01-01,127
Kathmandu,Kathmandu,2080-01-01,985
Chitawan,Chitawan,2080-01-01,391
Makwanpur,Makwanpur,2080-01-01,138
Siraha,Siraha,2080-01-01,229
Ramechhap,Ramechhap,2080-01-01,89
Jhapa,Jhapa,2080-01-01,318
Dhanusha,Dhanusha,2080-01-01,338
Kathmandu,Kathmandu,2080-01-01,986
Saptari,Saptari,2080-01-01,275
Dhanusha,Dhanusha,2080-01-01,339
Siraha,Siraha,2080-01-01,230
Kanchanpur,Kanchanpur,2080-01-01,165
Mahottari,Mahottari,2080-01-01,293
Sunsari,Sunsari,2080-01-01,230
Dang,Dang,2080-01-01,180
Lalitpur,Lalitpur,2080-01-01,366
Dang,Dang,2080-01-01,181
Udayapur,Udayapur,2080-01-01,51
Udayapur,Udayapur,2080-01-01,52
Morang,Morang,2080-01-01,292
Jhapa,Jhapa,2080-01-01,319
Kaski,Kaski,2080-01-01,353
Udayapur,Udayapur,2080-01-01,53
Baitadi,Baitadi,2080-01-01,49
Bara,Bara,2080-01-01,177
Humla,Humla,2080-01-01,13
Humla,Humla,2080-01-01,14
Kathmandu,Kathmandu,2080-01-01,987
Kanchanpur,Kanchanpur,2080-01-01,166
Gulmi,Gulmi,2080-01-01,186
Gulmi,Gulmi,2080-01-01,187
Nuwakot,Nuwakot,2080-01-01,128
Dang,Dang,2080-01-01,182
Morang,Morang,2080-01-01,293
Darchula,Darchula,2080-01-01,40
Siraha,Siraha,2080-01-01,231
Siraha,Siraha,2080-01-01,232
Parsa,Parsa,2080-01-01,103
Saptari,Saptari,2080-01-01,276
Terhathum,Terhathum,2080-01-01,33
Ramechhap,Ramechhap,2080-01-01,90
Parbat,Parbat,2080-01-01,135
Syangja,Syangja,2080-01-01,196
Saptari,Saptari,2080-01-01,277
Baglung,Baglung,2080-01-01,114
Gorkha,Gorkha,2080-01-01,176
Kathmandu,Kathmandu,2080-01-01,988
Kanchanpur,Kanchanpur,2080-01-01,167
Baitadi,Baitadi,2080-01-01,50
Kapilbastu,Kapilbastu,2080-01-01,79
Ilam,Ilam,2080-01-01,64
Okhaldhunga,Okhaldhunga,2080-01-01,56
Sunsari,Sunsari,2080-01-01,231
Humla,Humla,2080-01-01,15
Jhapa,Jhapa,2080-01-01,320
Bara,Bara,2080-01-01,178
Rautahat,Rautahat,2080-01-01,176
Kapilbastu,Kapilbastu,2080-01-01,80
Okhaldhunga,Okhaldhunga,2080-01-01,57
Bhaktapur,Bhaktapur,2080-01-01,282
Bhaktapur,Bhaktapur,2080-01-01,283
Sankhuwasabha,Sankhuwasabha,2080-01-01,35
Morang,Morang,2080-01-01,294
Chitawan,Chitawan,2080-01-01,392
Syangja,Syangja,2080-01-01,197
Sarlahi,Sarlahi,2080-01-01,243
Tanahun,Tanahun,2080-01-01,170
Kathmandu,Kathmandu,2080-01-01,989
Mahottari,Mahottari,2080-01-01,294
Dang,Dang,2080-01-01,183
Kathmandu,Kathmandu,2080-01-01,990
Morang,Morang,2080-01-01,295
Bhaktapur,Bhaktapur,2080-01-01,284
Khotang,Khotang,2080-01-01,47
Jhapa,Jhapa,2080-01-01,321
Lalitpur,Lalitpur,2080-01-01,367
Nawalparasi Wes,Nawalparasi Wes,2080-01-01,10
Sindhuli,Sindhuli,2080-01-01,68
Gulmi,Gulmi,2080-01-01,188
Saptari,Saptari,2080-01-01,278
Mahottari,Mahottari,2080-01-01,295
Siraha,Siraha,2080-01-01,233
Chitawan,Chitawan,2080-01-01,393
Kathmandu,Kathmandu,2080-01-01,991
Saptari,Saptari,2080-01-01,279
Kathmandu,Kathmandu,2080-01-01,992
Chitawan,Chitawan,2080-01-01,394
Sarlahi,Sarlahi,2080-01-01,244
Nuwakot,Nuwakot,2080-01-01,129
Sarlahi,Sarlahi,2080-01-01,245
Syangja,Syangja,2080-01-01,198
Mahottari,Mahottari,2080-01-01,296
Parsa,Parsa,2080-01-01,104
Dhanusha,Dhanusha,2080-01-01,340
Dhanusha,Dhanusha,2080-01-01,341
Bara,Bara,2080-01-01,179
Rolpa,Rolpa,2080-01-01,18
Kaski,Kaski,2080-01-01,354
Sarlahi,Sarlahi,2080-01-01,246
Sindhupalchok,Sindhupalchok,2080-01-01,114
Dang,Dang,2080-01-01,184
Surkhet,Surkhet,2080-01-01,43
Makwanpur,Makwanpur,2080-01-01,139
Morang,Morang,2080-01-01,296
Rautahat,Rautahat,2080-01-01,177
Chitawan,Chitawan,2080-01-01,395
Udayapur,Udayapur,2080-01-01,54
Unknown,Unknown,2080-01-01,15
Sunsari,Sunsari,2080-01-01,232
Kanchanpur,Kanchanpur,2080-01-01,168
Kathmandu,Kathmandu,2080-01-01,993
Kathmandu,Kathmandu,2080-01-01,994
Bhaktapur,Bhaktapur,2080-01-01,285
Rupandehi,Rupandehi,2080-01-01,326
Kaski,Kaski,2080-01-01,355
Kaski,Kaski,2080-01-01,356
Sarlahi,Sarlahi,2080-01-01,247
Kathmandu,Kathmandu,2080-01-01,995
Kanchanpur,Kanchanpur,2080-01-01,169
Rupandehi,Rupandehi,2080-01-01,327
Bara,Bara,2080-01-01,180
Kailali,Kailali,2080-01-01,175
Chitawan,Chitawan,2080-01-01,396
Lalitpur,Lalitpur,2080-01-01,368
Kavrepalanchok,Kavrepalanchok,2080-01-01,145
Ilam,Ilam,2080-01-01,65
Rautahat,Rautahat,2080-01-01,178
Gorkha,Gorkha,2080-01-01,177
Morang,Morang,2080-01-01,297
Dhanusha,Dhanusha,2080-01-01,342
Jhapa,Jhapa,2080-01-01,322
Dhanusha,Dhanusha,2080-01-01,343
Kathmandu,Kathmandu,2080-01-01,996
Siraha,Siraha,2080-01-01,234
Sindhupalchok,Sindhupalchok,2080-01-01,115
Palpa,Palpa,2080-01-01,128
Lalitpur,Lalitpur,2080-01-01,369
Saptari,Saptari,2080-01-01,280
Sunsari,Sunsari,2080-01-01,233
Sarlahi,Sarlahi,2080-01-01,248
Pyuthan,Pyuthan,2080-01-01,60
Udayapur,Udayapur,2080-01-01,55
Syangja,Syangja,2080-01-01,199
Kathmandu,Kathmandu,2080-01-01,997
Siraha,Siraha,2080-01-01,235
Chitawan,Chitawan,2080-01-01,397
Gulmi,Gulmi,2080-01-01,189
Gulmi,Gulmi,2080-01-01,190
Lalitpur,Lalitpur,2080-01-01,370
Syangja,Syangja,2080-01-01,200
Arghakhanchi,Arghakhanchi,2080-01-01,148
Rautahat,Rautahat,2080-01-01,179
Kathmandu,Kathmandu,2080-01-01,998
Okhaldhunga,Okhaldhunga,2080-01-01,58
Rupandehi,Rupandehi,2080-01-01,328
Nuwakot,Nuwakot,2080-01-01,130
Jhapa,Jhapa,2080-01-01,323
Rautahat,Rautahat,2080-01-01,180
Rupandehi,Rupandehi,2080-01-01,329
Nuwakot,Nuwakot,2080-01-01,131
Palpa,Palpa,2080-01-01,129
Rupandehi,Rupandehi,2080-01-01,330
Dhading,Dhading,2080-01-01,154
Ilam,Ilam,2080-01-01,66
Palpa,Palpa,2080-01-01,130
Kathmandu,Kathmandu,2080-01-01,999
Doti,Doti,2080-01-01,23
Kathmandu,Kathmandu,2080-01-01,1000
Baitadi,Baitadi,2080-01-01,51
Rupandehi,Rupandehi,2080-01-01,331
Kathmandu,Kathmandu,2080-01-01,1001
Lamjung,Lamjung,2080-01-01,113
Lalitpur,Lalitpur,2080-01-01,371
Taplejung,Taplejung,2080-01-01,31
Darchula,Darchula,2080-01-01,41
Makwanpur,Makwanpur,2080-01-01,140
Palpa,Palpa,2080-01-01,131
Saptari,Saptari,2080-01-01,281
Gulmi,Gulmi,2080-01-01,191
Udayapur,Udayapur,2080-01-01,56
Kathmandu,Kathmandu,2080-01-01,1002
Rautahat,Rautahat,2080-01-01,181
Jhapa,Jhapa,2080-01-01,324
Achham,Achham,2080-01-01,47
Kathmandu,Kathmandu,2080-01-01,1003
Morang,Morang,2080-01-01,298
Mahottari,Mahottari,2080-01-01,297
Kaski,Kaski,2080-01-01,357
Palpa,Palpa,2080-01-01,132
Dhading,Dhading,2080-01-01,155
Parsa,Parsa,2080-01-01,105
Syangja,Syangja,2080-01-01,201
Dang,Dang,2080-01-01,185
Syangja,Syangja,2080-01-01,202
Nawalparasi Wes,Nawalparasi Wes,2080-01-01,11
Rautahat,Rautahat,2080-01-01,182
Bara,Bara,2080-01-01,181
Parbat,Parbat,2080-01-01,136
Rupandehi,Rupandehi,2080-01-01,332
Morang,Morang,2080-01-01,299
Dhanusha,Dhanusha,2080-01-01,344
Dhanusha,Dhanusha,2080-01-01,345
Dhanusha,Dhanusha,2080-01-01,346
Rupandehi,Rupandehi,2080-01-01,333
Baglung,Baglung,2080-01-01,115
Dolakha,Dolakha,2080-01-01,93
Bara,Bara,2080-01-01,182
Nuwakot,Nuwakot,2080-01-01,132
Kathmandu,Kathmandu,2080-01-01,1004
Morang,Morang,2080-01-01,300
Sarlahi,Sarlahi,2080-01-01,249
Rupandehi,Rupandehi,2080-01-01,334
Rupandehi,Rupandehi,2080-01-01,335
Gorkha,Gorkha,2080-01-01,178
Nawalparasi East,Nawalparasi East,2080-01-01,43
Kathmandu,Kathmandu,2080-01-01,1005
Dang,Dang,2080-01-01,186
Kavrepalanchok,Kavrepalanchok,2080-01-01,146
Tanahun,Tanahun,2080-01-01,171
Sarlahi,Sarlahi,2080-01-01,250
Morang,Morang,2080-01-01,301
Bajura,Bajura,2080-01-01,11
Sindhupalchok,Sindhupalchok,2080-01-01,116
Mahottari,Mahottari,2080-01-01,298
Sarlahi,Sarlahi,2080-01-01,251
Pyuthan,Pyuthan,2080-01-01,61
Darchula,Darchula,2080-01-01,42
Nawalparasi East,Nawalparasi East,2080-01-01,44
Nuwakot,Nuwakot,2080-01-01,133
Makwanpur,Makwanpur,2080-01-01,141
Ramechhap,Ramechhap,2080-01-01,91
Kathmandu,Kathmandu,2080-01-01,1006
Nawalparasi East,Nawalparasi East,2080-01-01,45
Nawalparasi Wes,Nawalparasi Wes,2080-01-01,12
Kathmandu,Kathmandu,2080-01-01,1007
Kavrepalanchok,Kavrepalanchok,2080-01-01,147
Dhading,Dhading,2080-01-01,156
Kathmandu,Kathmandu,2080-01-01,1008
Bara,Bara,2080-01-01,183
Dhading,Dhading,2080-01-01,157
Rupandehi,Rupandehi,2080-01-01,336
Tanahun,Tanahun,2080-01-01,172
Rautahat,Rautahat,2080-01-01,183
Sunsari,Sunsari,2080-01-01,234
Dhanusha,Dhanusha,2080-01-01,347
Rautahat,Rautahat,2080-01-01,184
Nuwakot,Nuwakot,2080-01-01,134
Kathmandu,Kathmandu,2080-01-01,1009
Banke,Banke,2080-01-01,79
Rupandehi,Rupandehi,2080-01-01,337
Bhaktapur,Bhaktapur,2080-01-01,286
Bardiya,Bardiya,2080-01-01,69
Rautahat,Rautahat,2080-01-01,185
Bara,Bara,2080-01-01,184
Kathmandu,Kathmandu,2080-01-01,1010
Doti,Doti,2080-01-01,24
Kathmandu,Kathmandu,2080-01-01,1011
Chitawan,Chitawan,2080-01-01,398
Chitawan,Chitawan,2080-01-01,399
Morang,Morang,2080-01-01,302
Darchula,Darchula,2080-01-01,43
Darchula,Darchula,2080-01-01,44
Parbat,Parbat,2080-01-01,137
Kathmandu,Kathmandu,2080-01-01,1012
Morang,Morang,2080-01-01,303
Humla,Humla,2080-01-01,16
Kathmandu,Kathmandu,2080-01-01,1013
Kathmandu,Kathmandu,2080-01-01,1014
Chitawan,Chitawan,2080-01-01,400
Kanchanpur,Kanchanpur,2080-01-01,170
Saptari,Saptari,2080-01-01,282
Kathmandu,Kathmandu,2080-01-01,1015
Chitawan,Chitawan,2080-01-01,401
Kathmandu,Kathmandu,2080-01-01,1016
Unknown,Unknown,2080-01-01,16
Parbat,Parbat,2080-01-01,138
Dhanusha,Dhanusha,2080-01-01,348
Rautahat,Rautahat,2080-01-01,186
Kathmandu,Kathmandu,2080-01-01,1017
Gorkha,Gorkha,2080-01-01,179
Morang,Morang,2080-01-01,304
Morang,Morang,2080-01-01,305
Lalitpur,Lalitpur,2080-01-01,372
Kathmandu,Kathmandu,2080-01-01,1018
Baitadi,Baitadi,2080-01-01,52
Sarlahi,Sarlahi,2080-01-01,252
Rupandehi,Rupandehi,2080-01-01,338
Nawalparasi East,Nawalparasi East,2080-01-01,46
Kathmandu,Kathmandu,2080-01-01,1019
Mahottari,Mahottari,2080-01-01,299
Saptari,Saptari,2080-01-01,283
Jhapa,Jhapa,2080-01-01,325
Kathmandu,Kathmandu,2080-01-01,1020
Bardiya,Bardiya,2080-01-01,70
Baitadi,Baitadi,2080-01-01,53
Mahottari,Mahottari,2080-01-01,300
Parbat,Parbat,2080-01-01,139
Tanahun,Tanahun,2080-01-01,173
Mahottari,Mahottari,2080-01-01,301
Kaski,Kaski,2080-01-01,358
Khotang,Khotang,2080-01-01,48
Bara,Bara,2080-01-01,185
Sunsari,Sunsari,2080-01-01,235
Bara,Bara,2080-01-01,186
Dang,Dang,2080-01-01,187
Mahottari,Mahottari,2080-01-01,302
Saptari,Saptari,2080-01-01,284
Dhanusha,Dhanusha,2080-01-01,349
Parbat,Parbat,2080-01-01,140
Bhaktapur,Bhaktapur,2080-01-01,287
Ramechhap,Ramechhap,2080-01-01,92
Siraha,Siraha,2080-01-01,236
